"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMEM145",7.99817441871422,-0.53551024684959,0.708726148565946,-0.755595441106772,0.449891790094074,0.883876393726213
"TRMT13",43.657015052481,-0.199223402835224,0.263597302529782,-0.75578695579677,0.449776938757246,0.883876393726213
"USP6NL",17.1328589230593,-0.31042451473876,0.410493094984021,-0.756223474966962,0.449515220389486,0.883876393726213
"ZBTB33",40.950920008922,0.214325263046934,0.283677376311681,0.755524694403021,0.449934221088025,0.883876393726213
"ZNF33B",17.3463311437554,0.347127763083622,0.459135316104094,0.75604674898265,0.449621167383736,0.883876393726213
"C11orf24",59.6122160094267,0.189919334761299,0.252074242998206,0.753426183105311,0.451193853777227,0.884015201700339
"C17orf96",22.7199613583615,-0.255771859443124,0.339214019706527,-0.754013232308047,0.450841276233857,0.884015201700339
"C9orf40",61.1048181634377,-0.171386876810713,0.227416482667846,-0.753625571902951,0.451074084799908,0.884015201700339
"CDC40",95.6262513537515,-0.14739554472816,0.195637920421587,-0.753409893187027,0.451203639609796,0.884015201700339
"INPP4A",13.07367879666,0.390504960786846,0.518527867928893,0.753103130882055,0.45138794316522,0.884015201700339
"ITGAV",41.232975719481,0.233303024086532,0.309429296333971,0.753978459217142,0.450862156356097,0.884015201700339
"KIAA1919",9.31235613003497,0.39816745577719,0.528717377244212,0.753081840911914,0.451400735812538,0.884015201700339
"KPNA1",123.645402890814,-0.127507690581118,0.169096083554841,-0.754054664665044,0.450816398151353,0.884015201700339
"LINC00641",7.92969243428151,0.53127104313496,0.705409460766354,0.753138528306367,0.451366674131194,0.884015201700339
"RABL6",151.807623144191,-0.148156415017374,0.19663438894685,-0.753461364570468,0.451172719647146,0.884015201700339
"SEC11C",22.5847158346867,0.282959091436317,0.375287314481223,0.753979898914153,0.450861291853502,0.884015201700339
"SERPINB8",18.4145932548084,-0.288879266889247,0.383570014342898,-0.753133081542186,0.45136994685819,0.884015201700339
"CUL7",12.549776857071,0.388045825842937,0.515680529702704,0.752492683923223,0.451754827892528,0.88441181706187
"PHEX",6.63380774369408,-0.488027800191756,0.648502393557171,-0.752545873446698,0.451722853752093,0.88441181706187
"CDAN1",5.93715692679068,0.545742942371098,0.725383862976687,0.752350541865635,0.451840280888349,0.884430741020972
"AADAT",3.96783087987936,0.724961866002269,0.964262850029727,0.751830132188458,0.452153218875579,0.884602153340132
"CEP89",22.7049105588701,0.265070125144867,0.352627207189161,0.751700718891707,0.452231057997192,0.884602153340132
"COPS4",24.4183257686203,-0.277634113817657,0.369339639879681,-0.751704078955895,0.452229036900105,0.884602153340132
"IL27RA",24.4089881500024,-0.264343700106343,0.351604628255826,-0.75182087738051,0.45215878517829,0.884602153340132
"SNHG16",553.364305221192,-0.112296924037111,0.149437640281201,-0.751463445393003,0.452373792218972,0.884733057683158
"ATP5E",582.59950450729,0.123509728112672,0.164449764494513,0.751048373296958,0.452623544151192,0.884852420184868
"MAPRE3",8.08053824838097,0.432062839001312,0.575425493077909,0.750858007159605,0.4527381149035,0.884852420184868
"PHTF1",32.0920873744753,0.247120366818425,0.329113245835538,0.750867277283377,0.452732535354075,0.884852420184868
"TSC1",26.8116337213447,0.260019441810414,0.346152614173964,0.751169949794854,0.452550382613773,0.884852420184868
"AC009948.5",9.9137482708462,0.465491245627616,0.620326678351585,0.750396947080499,0.453015669094424,0.884924563479077
"ITPR1",38.2062578433877,-0.20886232926393,0.278274150791667,-0.750563171856724,0.452915592140119,0.884924563479077
"POLA1",80.3500124425904,0.171996414315837,0.229251375846096,0.750252484553479,0.453102654052039,0.884924563479077
"RP11-545E17.3",7.99797068307835,-0.466445839090408,0.621659432248562,-0.750323754283368,0.453059739361346,0.884924563479077
"UBR1",36.50041078138,-0.242138908839135,0.322780035543292,-0.750166931581056,0.453154172352268,0.884924563479077
"RP11-152P17.2",11.5062245928665,0.367641198336726,0.490372161588449,0.749718738408469,0.453424119406438,0.885301248530794
"SERPINF2",2.56234158278194,0.862170318338069,1.15018184223277,0.749594791606511,0.453498788664703,0.885301248530794
"TSR2",51.6381780789914,-0.175156788665796,0.233716708926332,-0.749440591862031,0.453591692884321,0.885334513457105
"RPL13AP2",4.12246458823423,0.730189887138526,0.974770834215098,0.749088771953756,0.453803702002447,0.885452132146556
"TRHDE-AS1",6.8593214164487,-0.471303603426172,0.629140544901674,-0.749122922128362,0.453783120421207,0.885452132146556
"PAN2",3.85493358178105,0.717711642975604,0.958536514817786,0.748757748797956,0.454003229877353,0.885669813513265
"PEX2",22.7382847516102,-0.251797064450708,0.336447109852787,-0.748400140993579,0.454218837521585,0.885669813513265
"RFX7",19.0888388321457,-0.284756902738067,0.38048366718921,-0.748407690773387,0.454214285038418,0.885669813513265
"RP11-549B18.1",2.42237119787278,0.856595878360203,1.14448845813455,0.748453051030682,0.454186933549441,0.885669813513265
"HECTD3",11.1317726074777,-0.359536918761581,0.480751581863589,-0.747864244913911,0.454542046147077,0.885805919468074
"OTUD3",11.7071476974084,0.404608092759625,0.540864575038323,0.748076526792233,0.454413999605524,0.885805919468074
"RP11-390P2.4",5.17897752397011,0.577641279513195,0.772473854715007,0.747781010305271,0.454592258071491,0.885805919468074
"TRIM26",39.8108273932646,0.194051308592907,0.259466145823659,0.747886811887938,0.454528432983215,0.885805919468074
"INF2",22.5465445014358,-0.276143727349884,0.369424843951053,-0.747496363256153,0.454763997234479,0.885992629002734
"EIF4EBP2",84.0028253183776,-0.149521714867068,0.200112996488648,-0.747186427122191,0.454951035892315,0.886209078428195
"TTC8",15.6588951278804,-0.36308016011039,0.486192128084758,-0.746783296431929,0.455194379934949,0.886535115794536
"C1orf122",87.0659477142831,0.185308463056554,0.248260889317716,0.746426324202044,0.455409922253689,0.886658957741166
"NHSL1",8.55943935231547,-0.411484086277538,0.551184950018566,-0.746544487950329,0.455338567799008,0.886658957741166
"EDEM2",19.1434531592445,-0.295089969495658,0.395454826774649,-0.746203989726028,0.455544198388402,0.886772442901193
"BLVRA",6.01462072349377,0.597725524170626,0.802042312657169,0.745254352217852,0.456117970887026,0.887716273368546
"ZNF644",69.4682318722067,-0.163532837330257,0.219463047632647,-0.745149760263923,0.456181190350571,0.887716273368546
"POLR2K",144.961031756979,0.13025185272789,0.17486432044757,0.744873810703673,0.45634800869492,0.887880217627749
"RITA1",83.6150400435639,-0.17153839412842,0.23032747774373,-0.744758705339009,0.456417602874796,0.887880217627749
"ARID5B",16.6938245079237,0.340586602026214,0.457751553454067,0.744042482119922,0.456850774664691,0.888027305087362
"PANK1",9.31818668528056,0.434038619371337,0.583361214934842,0.744030642180791,0.45685793739999,0.888027305087362
"RREB1",16.2955854045413,0.340486330688106,0.457639547786873,0.744005478404751,0.456873160784678,0.888027305087362
"TECPR1",22.5124560441082,0.264433898782732,0.355400083845838,0.744045684855368,0.45684883713633,0.888027305087362
"TMEM101",47.3566122036086,0.197324384385585,0.265219304522687,0.744004606831727,0.456873688067226,0.888027305087362
"TMEM86B",8.60112053848929,0.420014133963782,0.565084762225847,0.743276340188969,0.457314392887351,0.888556291514997
"TTC3",202.115930412214,-0.168833140424,0.227195095519695,-0.74311965246347,0.457409242425881,0.888556291514997
"UNK",25.0087931042441,0.24775541340944,0.333429592785589,0.743051662990089,0.457450402692553,0.888556291514997
"ZNF605",10.9872622296174,0.372640692099002,0.501345383362956,0.743281387372873,0.457311337802527,0.888556291514997
"AKR7A2",125.760105323491,-0.159238023447564,0.214349188640159,-0.742890721713376,0.45754784350171,0.888597659122142
"PSMC4",455.109994280648,-0.0924378640867018,0.124476031598679,-0.742615770277195,0.457714337945809,0.888625241029378
"TGFB3",3.55459941326085,0.870115569008921,1.17165942100505,0.742635234616675,0.457702550366506,0.888625241029378
"RP11-660L16.2",14.3942750091741,-0.327861135936089,0.441591826236421,-0.742452908900894,0.457812973265659,0.888668895211285
"APMAP",278.486970738055,-0.135212734142132,0.182192527903068,-0.742142038964791,0.458001281560983,0.888765605638555
"PNP",161.489164360704,0.123245538190526,0.166108334308005,0.741958786739736,0.458112306263528,0.888765605638555
"RYR2",19.1392402158968,-0.308655383078045,0.415969506618797,-0.74201444617166,0.458078582992714,0.888765605638555
"SLC29A3",2.89686945086205,-0.652786870015808,0.880025960244092,-0.741781378625178,0.458219804651021,0.888765605638555
"WDR46",91.5267404102252,0.152632796702143,0.205776090623794,0.741742134566989,0.45824358604346,0.888765605638555
"ATG13",46.1097091295034,-0.175742982398835,0.237012955759377,-0.741491037212563,0.458395764181604,0.888913022266421
"A4GALT",6.91313763898487,-0.444950082994584,0.603016506460555,-0.737873803167094,0.460591139493953,0.889279439940577
"ADCK5",6.52974724211444,-0.502686638786321,0.682053728901893,-0.737019119587026,0.461110722360748,0.889279439940577
"AP3M2",42.5944192628832,0.197158049341186,0.266064576090099,0.741015779847449,0.45868387258612,0.889279439940577
"ASPM",235.634671584685,0.190411805337777,0.257951167991608,0.738169967673772,0.460411170323716,0.889279439940577
"ATP6V0E1",286.876777133332,-0.117806930236472,0.159937709403298,-0.736580076555996,0.461377754560291,0.889279439940577
"BCORL1",15.2515880895577,0.316237774605816,0.427562051394508,0.739630127543815,0.45952445572036,0.889279439940577
"CDC123",345.064218529853,-0.109483730640358,0.148523744230924,-0.737146314262948,0.461033376893457,0.889279439940577
"CEP85L",39.5767199878477,0.201615197934184,0.273873833494955,0.736160864151697,0.461632806097688,0.889279439940577
"CIT",32.8983787685828,-0.238862075403794,0.323768166994243,-0.737756517638256,0.46066242082246,0.889279439940577
"CLCC1",29.185288680082,-0.260952315912702,0.354260686058632,-0.736610993491706,0.461358947614262,0.889279439940577
"COG3",28.2926798448151,0.246461306649613,0.334606743617613,0.736570052309726,0.46138385245767,0.889279439940577
"CREG1",9.79068897357941,0.402235912438054,0.546237441416582,0.736375579445666,0.461502162088665,0.889279439940577
"CTD-2186M15.3",4.3640773025961,-0.570514682413372,0.772137065031259,-0.738877471696395,0.459981403276686,0.889279439940577
"CYB5R4",16.6181439082458,-0.296298010021521,0.400325414499339,-0.74014289198222,0.459213295121467,0.889279439940577
"DUSP14",80.9723092040664,-0.153828728490189,0.208196401768918,-0.738863530700822,0.459989869441925,0.889279439940577
"EIF5B",961.056807322216,0.154911449384065,0.210093697881584,0.737344579804475,0.460912828597007,0.889279439940577
"GABPB1-AS1",24.5719063391676,0.270234901450447,0.366141957093541,0.738060460471642,0.460477709569282,0.889279439940577
"HAX1",105.701988084222,-0.153305357442105,0.207833884195461,-0.737634087124726,0.460736835641307,0.889279439940577
"HNRNPM",805.467392969316,-0.137665769793711,0.186442166970108,-0.738383231813556,0.460281601270571,0.889279439940577
"IL1A",4.41449536439082,0.581737946119414,0.790162186626428,0.736226000136916,0.461593171776984,0.889279439940577
"ITGA1",15.3770038078575,-0.326582457935106,0.441461783428842,-0.739775151992848,0.459436438631119,0.889279439940577
"LMCD1",4.58113619120398,-0.61123266790653,0.829775222577979,-0.736624390889291,0.461350798034906,0.889279439940577
"MARS2",10.4717217058398,0.381269580015844,0.517902299874522,0.73618051147527,0.46162085078052,0.889279439940577
"MAU2",47.7677107626127,0.217653180836964,0.294948613380286,0.737935935153348,0.460553380723363,0.889279439940577
"MFAP3L",2.81880686595794,0.720066853008866,0.973758750639228,0.739471509279044,0.459620733871082,0.889279439940577
"NHLRC2",15.2289202405175,-0.310633006039836,0.420039511342882,-0.739532824059173,0.459583515672706,0.889279439940577
"NIPBL",121.645656598998,-0.223149821609537,0.303099095916892,-0.73622727555322,0.461592395723272,0.889279439940577
"NUSAP1",203.870763480381,-0.111643589300867,0.151094585540416,-0.738898676624012,0.459968525997646,0.889279439940577
"RANBP3",59.8224046225148,0.177734828531027,0.240337421811148,0.739522073556597,0.459590041128005,0.889279439940577
"RIOK2",32.9853682832391,-0.214547332341787,0.289750979585061,-0.740454208814171,0.459024436477535,0.889279439940577
"RP11-884K10.7",2.99639297686469,0.86154191571895,1.16553927188,0.7391787960343,0.45979843467301,0.889279439940577
"SCCPDH",77.1474132286111,-0.167064711735313,0.226030441079432,-0.73912483175929,0.459831199585415,0.889279439940577
"SLC25A23",18.9158275268036,-0.268947906408784,0.363911592075724,-0.739047373772089,0.459878231208278,0.889279439940577
"SLC35B1",57.3282604356855,0.177679286017129,0.240917916163393,0.737509641651664,0.460812482065555,0.889279439940577
"ST7",23.5503614988139,0.249336177274426,0.337405856577334,0.738979992237562,0.459919146711674,0.889279439940577
"TMBIM1",55.2454400691706,0.185303970640337,0.251619393185198,0.736445503244454,0.461459621252527,0.889279439940577
"TMEM201",51.4882415004207,0.189467723465498,0.256489820765658,0.738694903758402,0.460092281054941,0.889279439940577
"UCK1",59.9600240229247,-0.192762093921589,0.260746427517974,-0.739270316209034,0.459742870333938,0.889279439940577
"ZNF768",51.8110698382725,-0.196915851379154,0.2662769649286,-0.739515156453566,0.459594239772782,0.889279439940577
"ZWINT",142.470392969921,-0.14645929942734,0.197898369448662,-0.740073300428755,0.459255518406713,0.889279439940577
"CTNS",13.8749591938678,-0.335286715922626,0.455822604757536,-0.73556403834113,0.461996054594107,0.889391942776844
"HMBOX1",17.0584938074061,0.312061726498921,0.424162699497084,0.735712326588177,0.46190578642705,0.889391942776844
"RAB11B",62.2098282514103,0.191071090765825,0.259686633071897,0.735775609647667,0.46186726684546,0.889391942776844
"RP11-521B24.3",2.99908855683382,-0.748061835873713,1.01693442052507,-0.735604794936011,0.461971243668756,0.889391942776844
"NDUFA2",194.848992183917,-0.113820790624501,0.154771491366407,-0.735411861833394,0.462088699916702,0.88942357381295
"AD000090.2",14.6360323758709,-0.319710725983063,0.436837447063963,-0.73187573119447,0.464244420157487,0.889581319004922
"AGER",3.29482037945856,0.674985082057285,0.921861840955185,0.732197659204443,0.464047932870327,0.889581319004922
"BTBD1",14.1755011780637,-0.315692189492134,0.431932283358603,-0.730883524235295,0.464850300348598,0.889581319004922
"CAMK2N1",94.8234325765263,-0.180882292059329,0.247120512609795,-0.731959844810388,0.464193077328423,0.889581319004922
"CHD9",84.3107169614662,-0.232067641852614,0.316817350170315,-0.732496631664455,0.463865497871808,0.889581319004922
"CHMP3",116.437058300445,-0.123794714839471,0.169278182908271,-0.731309331850244,0.464590231789146,0.889581319004922
"CHUK",48.6521040904376,-0.179037198257391,0.244797821741632,-0.731367611785177,0.464554642720437,0.889581319004922
"EBP",136.096214595356,-0.152027803147085,0.207747597994292,-0.731790906921882,0.46429619997132,0.889581319004922
"EXOC6",15.3858634309753,-0.347492352668379,0.475366387930433,-0.730998996755389,0.464779765727806,0.889581319004922
"FKBP14",64.8845950959055,0.181435959375442,0.247236620116805,0.733855523869095,0.463036796285011,0.889581319004922
"IMP3",425.051006343028,-0.116235304412649,0.158291167946888,-0.734313265359506,0.46275783492226,0.889581319004922
"IPO7",372.74971540594,-0.11006245332009,0.150482776936015,-0.731395682356982,0.46453750176163,0.889581319004922
"KLF13",4.29353885779718,0.613144136789386,0.834762519707908,0.734513256541431,0.462635983737533,0.889581319004922
"MFF",117.697395463569,0.127545503724198,0.173700459088722,0.734284206232587,0.462775541637226,0.889581319004922
"MMAB",43.1387543661298,0.195358809049211,0.265924031910353,0.734641422385883,0.462557903904923,0.889581319004922
"OBFC1",19.2481511679783,-0.271066617860949,0.37020765900532,-0.732201539506924,0.464045564827908,0.889581319004922
"ORAOV1",26.4685941775377,0.242241764617743,0.330583105175937,0.732771157463783,0.463698015571258,0.889581319004922
"PIGP",26.995425044944,-0.234656257906242,0.320927258431603,-0.73118207238932,0.464667948982407,0.889581319004922
"PRKCH",6.66558073806267,0.45898523153452,0.627498107325119,0.731452774401295,0.464502640273626,0.889581319004922
"PRORSD1P",3.73634871873267,-0.678775762641292,0.926670021661282,-0.732489178212997,0.46387004553232,0.889581319004922
"RAB2A",290.079349978511,-0.0996616268054731,0.136371472239057,-0.730809935312334,0.464895254121243,0.889581319004922
"RAD51B",2.37886316965061,0.81796466499334,1.11626637156619,0.73276834797566,0.46369972940908,0.889581319004922
"RALGAPB",30.975722595129,0.225391279718171,0.307905497658666,0.73201447012821,0.464159735806675,0.889581319004922
"RP11-629O1.2",2.4820871708876,-0.735955853777153,1.00405107449888,-0.732986470976556,0.463566680988598,0.889581319004922
"RPL12",579.380555549792,0.107694696000327,0.146702160192998,0.734104363961965,0.462885134057607,0.889581319004922
"SCPEP1",5.38780546899683,0.558931503039956,0.763253836825361,0.732300941145278,0.463984905021936,0.889581319004922
"SIRT2",11.0726215258204,0.35713739053345,0.487241688087977,0.732977902475711,0.463571907113103,0.889581319004922
"SLC22A23",21.8012072594308,0.260699250162528,0.356772308279258,0.730716045255591,0.464952612897511,0.889581319004922
"TMEM87A",168.807195873618,0.108264641337895,0.147843552276814,0.732291937460934,0.463990399334484,0.889581319004922
"TP53",34.411980574807,0.222848560183612,0.304107435567852,0.732795499615104,0.463683166572876,0.889581319004922
"TRIM14",46.7676732639647,0.200246017657779,0.273391368007997,0.732451866043997,0.463892811610627,0.889581319004922
"TWSG1",53.4910780889368,0.16982537794705,0.232429571124868,0.73065306245312,0.464991092196232,0.889581319004922
"USP45",17.6957590953815,-0.301955512387056,0.41086509783657,-0.734926169141689,0.462384459824972,0.889581319004922
"XXyac-YM21GA2.4",3.12645131647691,0.769241055301058,1.04678304911529,0.734861971591148,0.462423560473622,0.889581319004922
"ZC4H2",4.20431032356414,-0.633619599808955,0.864968571277274,-0.732534823633311,0.463842195753852,0.889581319004922
"ZCCHC11",47.3359172680475,0.179943179538165,0.245379603903872,0.733325739692113,0.463359779625612,0.889581319004922
"ZNF131",60.9641198348865,0.164230473872331,0.223720155839711,0.734088858716858,0.462894583333284,0.889581319004922
"IARS",96.733582441391,-0.141431111492685,0.193654235846957,-0.730328003795672,0.465189714705779,0.88964447852672
"MCCC1",27.3950550549205,0.249764888216451,0.342000407656221,0.730305820183452,0.465203271408345,0.88964447852672
"THUMPD1",111.202273681143,-0.163180426721307,0.223466026230725,-0.730224766035913,0.465252806550863,0.88964447852672
"UBE2I",363.787144926691,-0.0831291311543281,0.113888756803484,-0.72991516886753,0.465442039645936,0.889779981533272
"UGGT1",101.484079595867,-0.141804934517631,0.194290768326552,-0.729859353272483,0.465476160005195,0.889779981533272
"PXK",44.9442899057027,0.184523270112782,0.253056028036195,0.729179508367171,0.465891864238642,0.890428767714535
"NPEPPS",200.661645327853,0.112481748167784,0.154336435602783,0.728808772396939,0.466118644730865,0.890716322909645
"ZNF558",2.38440997125251,-0.818710763945012,1.12444817053328,-0.728100045337554,0.46655234610162,0.89139912884838
"TMEM69",44.1661765895406,0.196926301666685,0.27066850280485,0.72755529227081,0.466885856714389,0.891890317213443
"DOPEY1",3.78324774191292,0.635109456478146,0.873452311475944,0.727125508895785,0.467149073485463,0.89224708470955
"C20orf96",3.73457544585562,-0.610780199366516,0.840220791209738,-0.726928214293678,0.467269932255207,0.892331878484416
"DRD4",5.88359138315062,0.672584171628833,0.925856920494946,0.726445044304775,0.467565985834715,0.892751154236114
"DDX3Y",51.722534228147,-0.19163162969066,0.263953104247691,-0.726006349638665,0.467834877995996,0.892972362808844
"ZNF3",73.1152676966478,0.166511905824195,0.229348405225332,0.726021642315756,0.467825503108433,0.892972362808844
"C14orf93",4.25428121469879,-0.549416908895499,0.756970094328323,-0.725810587514702,0.467954895471711,0.893043669048242
"PDE5A",2.58483461882214,-0.750213323619615,1.03378486892077,-0.725695786593208,0.468025285338393,0.893043669048242
"H3F3B",1150.10292083731,-0.0675616772282303,0.0931202617554833,-0.725531435957889,0.468126066682091,0.893089945754454
"MCU",34.6543201540726,0.216244977077388,0.298282637689519,0.724966691834329,0.468472464642472,0.893092546976944
"MRPL33",274.487972446194,-0.121063620186648,0.166982874489843,-0.725006205316053,0.468448223582337,0.893092546976944
"ORMDL3",15.7516644403249,0.311073965384173,0.428982789475023,0.72514322955673,0.46836416618867,0.893092546976944
"PLEKHG3",30.9234375479564,0.231491977445551,0.319145617702225,0.725349071412102,0.468237908389896,0.893092546976944
"SMARCC2",97.0410350268134,0.15411454937135,0.21259953612277,0.724905388703921,0.468510074772309,0.893092546976944
"RP11-3K24.1",2.49221429876667,-0.807374175153008,1.11465002349332,-0.724329752062169,0.468863315566355,0.893619940006429
"ANXA4",20.1098534504631,0.303080673117449,0.418598635518686,0.724036457361838,0.469043353211333,0.89381710189031
"CTD-2260A17.2",3.40320599902369,-0.639027254891754,0.882930585454402,-0.723757071528876,0.469214888519397,0.893997999840222
"COPE",88.0479299076529,-0.137103946959319,0.189517037417435,-0.72343863553191,0.469410441867379,0.894224592979482
"PDE7A",7.27856419043146,-0.440660441988183,0.609512899692271,-0.722971478061682,0.469697407442746,0.894333291704494
"SPIDR",10.7703566083553,-0.401264801793194,0.554949241940026,-0.723065771547732,0.469639477013684,0.894333291704494
"TIGD6",4.43946614210069,-0.567879482509203,0.78523182612853,-0.723199778222247,0.469557155066057,0.894333291704494
"MRPL39",28.5920255397201,-0.242210512895683,0.33525199913292,-0.722472986058622,0.470003728107507,0.8944934836538
"RNF144A",34.3451442015944,0.263526856625246,0.364696298652545,0.722592627342002,0.469930199115362,0.8944934836538
"SCAPER",19.4696251279107,0.30230577919934,0.418439259033768,0.722460363536166,0.470011486012434,0.8944934836538
"DNAAF3",11.5954450647801,0.375993022777672,0.520597616684155,0.722233469243455,0.470150949154346,0.894515180714019
"MSTO1",6.17217359705779,0.491244123638558,0.680447192484182,0.721943053134102,0.470329490048091,0.894515180714019
"THSD4",49.5327480688606,0.204836039227291,0.28368252949312,0.722060817750354,0.470257086659329,0.894515180714019
"ZCCHC24",59.2261710889166,-0.171463068707259,0.237481403224908,-0.722006297667334,0.470290605629342,0.894515180714019
"GPR126",5.06761999858694,-0.508905429006292,0.705336952905214,-0.721506830047909,0.470597739939305,0.894641466381892
"HERC1",28.1133024118726,0.260561371730066,0.36115790177718,0.721461085159426,0.470625875074416,0.894641466381892
"ZNF574",17.5943263834697,-0.285382220940684,0.395499005748263,-0.72157506540568,0.470555773893818,0.894641466381892
"ABCC3",10.2765659102809,-0.398443686073482,0.552570398468921,-0.721073164935187,0.470864500537424,0.89480356965832
"USF2",106.263583826338,-0.143660395780289,0.199204122889249,-0.721171799542317,0.470803820060441,0.89480356965832
"EMD",169.28154824112,-0.125237844704577,0.17378226687165,-0.720659518137568,0.471119025003839,0.894995771088197
"RP11-438N16.1",51.9212075722618,-0.189799277066428,0.263339847499732,-0.720738919189287,0.471070162193648,0.894995771088197
"GRINA",80.6232854371123,-0.156679529701182,0.21747935334163,-0.720434042559709,0.471257796222177,0.895113685207163
"CTC-429P9.3",5.82793254175997,-0.558240219175699,0.77587068572252,-0.719501625010932,0.471831901343148,0.896058305724091
"DOHH",23.2130541279664,-0.277921592007189,0.386411211473853,-0.719237909653652,0.471994345215995,0.89607516002451
"LINC00963",13.7384608757308,-0.298115560165802,0.414449577987229,-0.719304774331291,0.471953154872166,0.89607516002451
"BACH1",20.6045325765397,0.322073903033987,0.448219165056899,0.718563435352216,0.472409949316018,0.89663955873374
"CLPTM1L",610.375152327172,-0.0916501655394978,0.12760083349496,-0.718256793699689,0.472598965361717,0.89663955873374
"NR2C1",20.2823162328677,-0.264580238177526,0.368330679150383,-0.718322564896916,0.472558420030967,0.89663955873374
"RP11-314A20.2",2.53687825163577,-0.764001075898546,1.06337519878186,-0.718468022174809,0.472468758199188,0.89663955873374
"TMEM218",16.5155823335086,-0.316503709921109,0.441070328383301,-0.717581051260515,0.473015644654901,0.897284228400958
"EML4",93.5443632479654,0.16337512441539,0.227918354415586,0.716814250586823,0.473488717455897,0.89739728343779
"NACA3P",5.63747474208675,0.574916149403236,0.802527486050941,0.716381880242221,0.473755580277619,0.89739728343779
"PMPCB",77.7505814585362,-0.145469439843174,0.202939266744266,-0.716812680842529,0.473489686166479,0.89739728343779
"PPIB",69.6624221833195,-0.221597862844933,0.308994978864305,-0.717156840733802,0.473277326490701,0.89739728343779
"PYGO2",57.0343350803312,0.177265402877224,0.247451023296946,0.716365608496602,0.473765624958036,0.89739728343779
"TMEM186",35.3525961758709,0.222330202877142,0.310073539868449,0.717024106511854,0.47335922232047,0.89739728343779
"TXNDC12",173.62648215298,-0.14661323598157,0.204585875135323,-0.716634204998721,0.473599833147298,0.89739728343779
"ZBTB47",3.40721744812634,0.6610774577876,0.92282486604016,0.716362857260535,0.473767323329925,0.89739728343779
"ZNF181",6.44084724109627,0.475898248599623,0.663980810836768,0.716734942987106,0.473537660619333,0.89739728343779
"LPIN1",90.9452075997188,0.161390426846685,0.225334476777196,0.716226070483936,0.473851767711017,0.897411575655237
"INO80",55.8470862448866,0.165868484146845,0.231653408126071,0.716020046882176,0.473978970587281,0.897506828939407
"ARHGAP31",51.7191381853969,0.172906902918608,0.241783713368223,0.71513047967495,0.474528421650523,0.897984073300518
"ATP5C1",260.739813438736,0.097413207067312,0.136194149158952,0.715252510250065,0.47445302741359,0.897984073300518
"CCDC144NL",8.49754169214453,0.409127859630697,0.571833332464046,0.715466966340967,0.474320545798491,0.897984073300518
"GIT2",35.5363066856349,0.198669795853733,0.277815681773995,0.715113684674404,0.474538798632759,0.897984073300518
"TXNDC16",9.25314419575108,-0.368044730805367,0.514809269082313,-0.714914732326858,0.474661733087352,0.898071080598151
"OPHN1",3.78541265752908,0.63802654366469,0.892829091652448,0.7146121801249,0.474848716344214,0.898279221873396
"DIP2B",48.7971236572282,-0.188483211700997,0.263980858754339,-0.714003328083723,0.475225121513257,0.898408742598366
"IGSF3",28.3238055160955,-0.286902173757619,0.401703602678739,-0.714213593914585,0.475095112238675,0.898408742598366
"RPL5",2013.54968199192,0.103267498194562,0.144564490384293,0.714335158793479,0.475019956475093,0.898408742598366
"ZNF587B",20.0031476561591,-0.264705350356346,0.370680770836593,-0.71410596713428,0.475161656416508,0.898408742598366
"ETS1",127.316147592219,0.131560480919211,0.184426249751761,0.713350084905439,0.475629152219065,0.898435424153629
"GHITM",249.809586066916,-0.112560764636495,0.15778922485559,-0.713361541255507,0.475622064847435,0.898435424153629
"PDE7B",2.42141338150306,-0.774736387631914,1.08615618371416,-0.713282674488552,0.475670856262029,0.898435424153629
"SACM1L",97.1698948938278,-0.139392291280105,0.195371360871818,-0.713473513508253,0.475552797233874,0.898435424153629
"SLC39A10",72.9858563558594,-0.191272133985127,0.26816067649954,-0.713274356560833,0.475676002359623,0.898435424153629
"SPATA13",14.8819468159891,0.300842658407181,0.421800958261109,0.713233700671086,0.475701155599423,0.898435424153629
"SIVA1",330.874567411574,-0.157346315281343,0.220653495762723,-0.71309232938935,0.475788625744614,0.898455220459489
"CLUH",191.713468918359,0.124375864635743,0.174510816057738,0.712711495169402,0.476024301805395,0.898754829650374
"DYNC1LI1",111.984677590641,-0.127470718517851,0.178948155020938,-0.712333236981048,0.476258447040055,0.899051452112172
"ZFYVE1",13.0050409756308,-0.372930712624994,0.523766951475824,-0.712016501946491,0.476454557425977,0.899276190386729
"LRRC41",126.129184228951,0.142447791034839,0.200113138582248,0.711836274439778,0.476566167245493,0.899341392586499
"CLNS1A",354.951696812293,-0.0999687230691679,0.140489767113727,-0.71157298586909,0.476729240181886,0.899478727019463
"GXYLT1",122.286956696289,-0.174144607406665,0.2448101665497,-0.711345488061302,0.476870170014518,0.899478727019463
"STRN4",27.063417312881,0.255264858027003,0.358816825983459,0.711407156917359,0.476831965276088,0.899478727019463
"JOSD1",53.3988713610668,-0.188665271051107,0.265341921175215,-0.711027003254884,0.477067502584442,0.899546477416186
"LZIC",34.8418870634335,-0.213134752694898,0.29977029405217,-0.71099357382558,0.477088217986016,0.899546477416186
"SRSF8",61.0164360765436,-0.173688619783018,0.244317234985679,-0.710914315124756,0.477137334636349,0.899546477416186
"AC005256.1",3.19509082575749,-0.760569883244663,1.07798063558141,-0.705550599092576,0.480467654876908,0.899783631910637
