"","baseMean","log2FoldChange","pvalue","padj"
MRPS24,6.38885860175936,0.950830183022899,0.417864187668059,NA
PHF3,1813.5311404844,-0.0847074199134108,0.41792476930882,0.621941432333562
LRRIQ3,49.1272767884196,-0.314089763413066,0.418031392729481,0.622032880687806
RORC,305.585921940461,-0.141408481355888,0.418274461651244,0.622327318955984
NEFH,6.7512762899167,0.856033042634571,0.418298936107258,NA
,3.45076003919238,-1.20946084188528,0.418654054075505,NA
FAM65B,358.988918047792,0.141237172884572,0.418710020917692,0.622908058344492
GAPDHP70,5.01305104752926,0.985690997035528,0.418735347795018,NA
TRAPPC3,2307.61578230543,0.080364575226693,0.418807100560228,0.622985176052106
C14orf28,148.229171407358,-0.190378222699971,0.418973165637393,0.623164883433452
PCDHB13,33.3006646158885,0.380506669343896,0.419025715033147,0.623175731289171
TMEM150C,245.550421934342,-0.163057394811315,0.419079583147474,0.623188537790574
FAM63B,619.915241135124,-0.114179036941669,0.419160573377884,0.623241668870906
ZMIZ1-AS1,8.3675546480596,-0.778535985422083,0.419288581000531,NA
DUSP1,845.347735141789,0.108831906497766,0.419418981371287,0.623558559002658
RPL34,1877.22753683482,-0.109816731000988,0.419781613259025,0.624005760502029
TP53I3,784.417968607016,0.104822210388134,0.419810411422716,0.624005760502029
MMACHC,253.597926284503,-0.151737994682491,0.41998798176285,0.624145899589564
SNX2,1102.67457985311,0.0943489672481087,0.419995345359252,0.624145899589564
IKZF1,4.47821016080605,1.07758659922714,0.420199778648014,NA
,52.7993122806115,0.305574281828038,0.420255011509535,0.624464390685907
DSG3,1065.33123000453,0.0930291824931114,0.420327783196962,0.624496607871088
,38.6964207468962,-0.350805551066901,0.420388844543454,0.624496607871088
,33.1945173060054,-0.381649935784569,0.420441767192089,0.624496607871088
MED31,174.370654147005,-0.190346039950077,0.420458101058305,0.624496607871088
,4.69627186217889,-1.00996432831141,0.420462884081637,NA
TEPP,6.7390659949139,0.851209538069867,0.420533112713962,NA
YEATS2,1315.73649304028,-0.0892892068227346,0.420611079062354,0.624656445069954
GUCD1,1134.1915851674,0.0899814870110728,0.420669742558145,0.624676194869585
PSRC1,44.9137389815479,0.348050592342564,0.420735624079271,0.624706657706659
,42.990274199994,0.360399978105649,0.420789846898518,0.624719805045023
VRK1,185.624237981744,-0.176609598795647,0.420975099778231,0.6249188876038
SLIRP,282.256254084781,-0.143812096715726,0.421019615804413,0.6249188876038
PLEKHD1,16.6004094489339,0.542038545599063,0.421087385040629,NA
TADA3,1289.63923236526,0.0902763864193284,0.421095294086577,0.6249188876038
MAP4K3,1220.44208663767,-0.0907207526428104,0.421105472627136,0.6249188876038
RAB5A,2139.58734772773,-0.0793107003638072,0.421191644645927,0.624979412367933
SPEG,22.0476247149806,-0.462488118148514,0.421523846190334,0.625371477878856
,38.6421352878086,-0.354572420857016,0.42154942458187,0.625371477878856
,52.702951657439,0.30140413871139,0.421592115406639,0.625371477878856
ZNF732,2.7277746234158,1.47648086139313,0.422010218348141,NA
AACS,1002.24813080121,0.101274367165084,0.422034973534719,0.625929779277238
TET3,620.823630111771,0.117646661294515,0.422068650553866,0.625929779277238
MICB,30.793439101762,0.401557562417761,0.422104860593205,0.625929779277238
WASF3,319.459952129488,-0.135338420927672,0.422196875429637,0.625998812820729
SEPHS1,1116.78913903239,0.0919458354722939,0.422245974664487,0.626004206624676
GOT2P3,4.6989940017171,-1.01088241593754,0.422246897336184,NA
,19.8369581603348,-0.485848809614106,0.422326084811998,NA
ZNF684,78.5221488208925,-0.251155611180052,0.422380956787088,0.626136911934352
MRPS28,57.8965239053093,-0.305272231861697,0.42248469997188,0.626191644243009
ANAPC11,378.212338658875,0.157171838400813,0.422508828370501,0.626191644243009
SH2D4B,3.98272229862949,1.21894652965254,0.422548279842116,NA
ARNT,1653.99105101234,0.0830193706104875,0.422583661461684,0.626235150487235
CPSF7,1043.48174318647,0.0923361015500667,0.422703834957447,0.626345830987199
SPECC1,1646.37027304336,0.0834313265489988,0.422823173573645,0.626455250711114
BMS1P10,15.9800178313528,0.544921663796882,0.422900195095856,NA
BTF3L4,596.908249231078,-0.11178382420924,0.422964113552873,0.62652361918783
HLF,62.3783135184395,0.279308969914895,0.422973950823551,0.62652361918783
ZCRB1,567.166838557566,0.113582163726915,0.423005816092175,0.62652361918783
AXL,368.261259686375,-0.127972268299459,0.42305706696846,0.626532137250558
LPCAT3,1171.45797235322,0.0949693678349359,0.423155404334836,0.626610379362372
CDC42EP3,950.372020666752,0.0940200857318482,0.423286622393686,0.626737289286135
LINC00882,20.119958725362,-0.506594856078326,0.423318830196676,NA
,5.9105184133951,-0.900058536330647,0.423360216132154,NA
INPP5F,727.327380713279,0.104741523253366,0.423407937374534,0.62682692175824
ZNF415,72.534324339128,-0.260857491237815,0.423438200885632,0.62682692175824
METTL21A,255.934714550352,0.147569063592657,0.423485044726076,0.62682887948813
ZNF586,117.224384738877,-0.21972036878011,0.423554526231476,0.626864340735966
NUP210,190.79438296065,-0.169984853628649,0.423682284695958,0.626986035493106
RPL6P27,10.6040421953992,-0.664290455864443,0.423691440439751,NA
,10.1737283504632,-0.687337548033881,0.42377657335071,NA
GSTO2,325.412624794771,-0.136305822422064,0.423777195456166,0.627059099659511
ITGA7,22.2766379302017,0.455087553173385,0.423833699246278,0.627075323801574
TNFSF13B,11.8033563120744,-0.650576646802149,0.423877927668385,NA
SCGB2B2,10.601320055861,-0.663832655234801,0.423977580523349,NA
IL23A,12.3612960519533,-0.609886396645338,0.424068858428973,NA
PPM1J,12.3612960519533,-0.609886396645338,0.424068858428973,NA
FAM58A,119.47088345555,0.207438778895296,0.424072219030628,0.627303361770704
,2.69397006245606,-1.32537599830152,0.424077475870932,NA
MIR181A1HG,2.69397006245606,-1.32537599830152,0.424077475870932,NA
ADCY3,141.759914531103,0.196090497729928,0.424078939340848,0.627303361770704
NAPA-AS1,34.2915616744034,0.374506561363956,0.424161742160751,0.62735144198896
PIK3R4,808.682541044528,-0.102271312460704,0.424302047910116,0.62735144198896
ARF6,3409.14029741728,0.0739045771346952,0.424349433926497,0.62735144198896
ZNF93,40.8120484152195,-0.350521618804426,0.42436135729757,0.62735144198896
THOC1,549.170630043417,-0.112502364875252,0.424380928287612,0.62735144198896
TEX10,694.54144028797,-0.10712904064149,0.424423653130077,0.62735144198896
PMM2,317.035163968807,0.135924946614079,0.424430358283889,0.62735144198896
AQP7,14.1036174739663,-0.571708167660572,0.424445324941616,NA
IQCJ-SCHIP1,5.55333621332888,0.909562676155676,0.42462723442279,NA
SHCBP1,24.2243038583179,-0.443448829872601,0.424689402545781,0.627649494399654
FSTL1,2528.22588999286,-0.0794292726348017,0.424729822259797,0.627649494399654
CCDC61,71.0444126728091,0.262686753012054,0.424768746427769,0.627649494399654
ZSCAN23,13.5525224158521,-0.611215861017107,0.424826498573859,NA
TTC39C,801.923473845224,-0.0994429387361573,0.424936592410326,0.627830137069763
STAC2,3.7974563968622,1.10505730390399,0.425160358679666,NA
TSSC2,3.41412915418396,-1.25177964687378,0.42516205389476,NA
,2.69669220199427,-1.32699512218201,0.425247119046564,NA
DDX50P1,2.69669220199427,-1.32699512218201,0.425247119046564,NA
RAD17P1,2.69669220199427,-1.32699512218201,0.425247119046564,NA
,2.69669220199427,-1.32699512218201,0.425247119046564,NA
,2.69669220199427,-1.32699512218201,0.425247119046564,NA
,2.69669220199427,-1.32699512218201,0.425247119046564,NA
MOV10,1102.21073267531,-0.0910540378551133,0.425602998466771,0.628747268414058
EIF5A2,64.078470036107,-0.282159245600768,0.42567857920288,0.628791464881319
ATXN7L3B,4263.78226896696,-0.07620023036333,0.425761093623125,0.628840941041019
SCMH1,538.204479784034,-0.112098711269819,0.425803408443461,0.628840941041019
TXNDC15,934.679126786581,0.0944183424642684,0.425870800220698,0.628873020808473
,5.53840377878786,0.90509165870859,0.425880173825552,NA
,5.53840377878786,0.90509165870859,0.425880173825552,NA
STK24P1,4.99811861298824,0.980716413435836,0.42601605142091,NA
FCHSD1,199.870571942294,0.164600074100371,0.426147282018598,0.629213818721434
,12.745840846971,0.6073569633195,0.426237564612195,NA
LGR6,3.40868487510753,-1.24915940716026,0.426270216182098,NA
LINC01372,3.40868487510753,-1.24915940716026,0.426270216182098,NA
TMEM248,3055.73766587138,-0.0738219802446858,0.426340209777185,0.629431187802277
FAHD2A,215.651738692861,0.158155831723826,0.426388349249031,0.629434773709172
SLC23A3,4.70171614125531,-1.01176141423539,0.426427482107161,NA
PRUNE,663.773357602704,-0.109586475461499,0.426444461690215,0.629450127288483
PTGES3L,12.3762284864943,-0.607029920263926,0.426487917848813,NA
KLHL25,147.368220492991,0.186782589140732,0.426499567384976,0.629463991735382
,2.69124792291784,-1.32383193669635,0.426530678372143,NA
ASGR1,3.78252396232118,1.09873457381244,0.426557877747768,NA
MYO1F,3.78252396232118,1.09873457381244,0.426557877747768,NA
TRIM45,109.110838387727,-0.212542480460104,0.426705938115591,0.629701078968137
USP20,575.757404052025,0.111935780666084,0.426763698952314,0.629718831394488
GTF2IRD1,599.473548680422,0.122047198623453,0.42683359249516,0.629754480730564
SLC26A4-AS1,26.4662356847339,-0.427617299977047,0.426915190362247,0.629807389253068
RAPSN,3.29792465829747,1.26625016525474,0.426970479284475,NA
RBFA,104.637748859538,0.226520655584293,0.427093497706414,0.629975365577868
NDNF,73.5266218003311,-0.255815824598254,0.427120552871095,0.629975365577868
,48.6460473018061,0.344716653706975,0.427277943537629,0.630140010979238
RNLS,225.749805514335,-0.162380030803072,0.427345009386398,0.6301714263494
ZNF496,442.848608367555,-0.120495163035206,0.427471779142885,0.630205069866702
KRT16P2,23.3052681671316,-0.457194967325755,0.427540456294059,0.630205069866702
ZNF599,134.338066749213,-0.197607417694534,0.427552472168518,0.630205069866702
NPM3,71.9104846417576,0.256651326229008,0.427585884008395,0.630205069866702
ERN2,1222.83877747585,0.095157884983707,0.427596657063515,0.630205069866702
DUOXA2,17.5356993115111,0.510481097036971,0.427723920871517,NA
LDOC1,243.65151304075,0.153144209308643,0.427791785878835,0.630425181030774
CEACAM3,3.81511097094144,1.10946067167652,0.427849135622878,NA
LDB3,10.5918319003964,-0.668290390452651,0.427867877533271,NA
ADIRF-AS1,43.5623677274662,-0.345547936332933,0.427932086021631,0.630526143059691
RAB3GAP2,1209.56189275426,-0.0878048272459132,0.428000094813469,0.630526143059691
,5.00628503160287,0.976242518503749,0.428057050286205,NA
SLC27A5,26.1827698517141,0.441520140187427,0.428105086641856,0.630526143059691
,35.2309740792071,0.361539267521676,0.428135241577545,0.630526143059691
TRIB1,753.354978532955,0.103024125946954,0.428172541029046,0.630526143059691
COQ7,396.58343950511,-0.12565135241399,0.42817355283653,0.630526143059691
CLSPN,22.7911021033075,0.449663551193223,0.42818082525426,0.630526143059691
ARL14,26.6286485393898,0.438913864711148,0.428304638327029,0.630641025423779
BPIFA2,488.356964663949,-0.132188483571082,0.42856332705588,0.630860411944221
SAPCD2,30.1567146469515,0.40160656765405,0.428587487423356,0.630860411944221
TMEM106B,1963.86027641594,-0.0828023472048625,0.428591078702846,0.630860411944221
,2.70890249699708,-1.30968421151027,0.428767535505372,NA
NALT1,2.70890249699708,-1.30968421151027,0.428767535505372,NA
SMNDC1,837.769949542384,0.101477512511474,0.428848765039667,0.631172241833712
,3.41685129372217,-1.25336402671749,0.428931458463337,NA
PF4V1,102.682303114962,0.217927087096147,0.428934713556685,0.63123127131298
TNFRSF13C,7.65151809855817,-0.767922159665605,0.429113938911457,NA
,5.92545084793612,-0.893463070690615,0.429193366570444,NA
LINC00657,4122.44381682796,-0.0771743572323563,0.429461288628082,0.631938656166776
,10.6433952199459,-0.653216195176298,0.429464465879052,NA
,4.67045086948501,-1.01446790202186,0.42947037100966,NA
PCDHGA2,28.1368105763869,0.420802211729812,0.42974674833174,0.63227553310276
FMR1,1090.72253612442,-0.0919942767864591,0.429782061716909,0.63227553310276
MAMLD1,18.0406753291523,0.499791119461571,0.429817411134643,NA
VSNL1,227.861390131694,0.158761130523464,0.429883266641102,0.632356861622473
PI16,2.71162463653529,-1.31122290763001,0.42995628063384,NA
,2.71162463653529,-1.31122290763001,0.42995628063384,NA
ZNF354B,69.2921382678082,-0.290984938318792,0.430011495139986,0.632477920110832
HNRNPA1P12,3.28299222375645,1.25886588527089,0.430140866889227,NA
,3.28299222375645,1.25886588527089,0.430140866889227,NA
UNC5CL,42.3799401903807,-0.331024281316697,0.430183528694338,0.632594058922952
TOPORS,974.472198628199,-0.0982920676058807,0.430197516694685,0.632594058922952
MBOAT7,1256.18700795503,0.090975308453444,0.430228276093932,0.632594058922952
,123.36348334521,0.211586981117691,0.430366024787489,0.632729037083464
TMPO,2032.84691707301,-0.07776248245131,0.430465663593389,0.632797404659653
ALOX12B,2.69941434153248,-1.32872385279361,0.430495289487633,NA
NRXN1,2.69941434153248,-1.32872385279361,0.430495289487633,NA
DHX15,3787.43974443214,0.0718626177226854,0.430504436227424,0.632797404659653
KIRREL,320.482961120101,-0.135729748843311,0.430637510774862,0.632836930296119
TIGD4,59.3158070263125,-0.279599751715689,0.430673845463912,0.632836930296119
APIP,214.751072863547,-0.159191551276152,0.430699875702143,0.632836930296119
LEMD2,743.021538987882,0.0990230541960723,0.430715156916139,0.632836930296119
HNF1B,34.2452227685227,-0.365013343737073,0.430767457292252,0.632846248470533
CDKN2A,310.002004254978,0.145058785426052,0.430848281329426,0.632897464679561
BCOR,448.150304048562,0.128394174349275,0.430954486839847,0.632942505090826
MRPL50,873.428379318734,0.107506114425363,0.430970873473608,0.632942505090826
,3.76759152778016,1.09240627478726,0.431019539985127,NA
ZBTB47,119.717393509714,-0.203347011177807,0.431199551819917,0.633210816738856
PSMA6P1,2.70618035745886,-1.30805467654936,0.431248565583412,NA
TEX26-AS1,2.70618035745886,-1.30805467654936,0.431248565583412,NA
,2.70618035745886,-1.30805467654936,0.431248565583412,NA
DENND3,207.610974417991,0.17059132996885,0.43140035763937,0.633438145094276
SNX4,1264.83268952087,-0.095694204543935,0.4315556880773,0.633598659220004
SPINT1,6825.21138538242,0.0770513584381541,0.431747355248189,0.633812482064772
MBP,2050.59748055038,0.0774300054262742,0.431920549442781,0.633987931720675
,29.8769843505445,-0.431530400586644,0.431958952462119,0.633987931720675
SCAMP4,446.695380598986,-0.118129488230087,0.4320808852729,0.634099306214199
SPTY2D1-AS1,7.66645053309919,-0.763120213215793,0.43208493940511,NA
SLC25A25-AS1,67.6052930726571,-0.263946541986318,0.432160095799793,0.634147966662739
BAZ1A,2941.70987238503,0.0805881336538358,0.43227330658266,0.634191047009575
OXNAD1,216.092809723415,-0.157307143725914,0.43230492821625,0.634191047009575
SCEL,2077.19440209636,0.0844326464532466,0.432362560372469,0.634191047009575
FAM71F2,21.9784068213519,-0.471075503993564,0.432373678237174,0.634191047009575
,5.52619348378506,0.899309896349866,0.432480112759097,NA
BEND5,42.581433900938,-0.343933571833948,0.43254121304669,0.634369209037483
HACD2,1157.36208947341,-0.0939177931604137,0.432714463061604,0.634485190023238
ZNF813,104.222284166089,0.219548930334037,0.43271463950136,0.634485190023238
NOTCH3,3333.2077835497,0.0742102378779854,0.432781050067866,0.634485190023238
CYFIP1,2477.85089969876,0.0768861611522988,0.432870607233617,0.634485190023238
TP53INP2,2126.85386353221,-0.0824000696510331,0.432920308160698,0.634485190023238
ZNF384,567.757178530296,0.109740987210805,0.432949593844288,0.634485190023238
LDLRAD3,123.584032032534,0.205854206031441,0.432979645119229,0.634485190023238
CDK19,1570.17077224144,-0.0827608942519259,0.433023524309618,0.634485190023238
RELT,47.2512634366468,0.329580075445272,0.433034990256964,0.634485190023238
,2.68852578337963,-1.32234298118106,0.433071699546229,NA
LINC00854,2.68852578337963,-1.32234298118106,0.433071699546229,NA
,2.68852578337963,-1.32234298118106,0.433071699546229,NA
LINC00957,23.357208261801,0.444696380804259,0.433234240771676,0.634709596278964
FAM127B,571.20265974276,0.113151192337811,0.433281065900659,0.634710667814051
FBXO5,139.709429900204,0.188208751100644,0.43357066181241,0.635067334661939
GRM7,14.6018274756811,-0.550273392559071,0.433606725612874,NA
KIF1B,1713.25949977448,-0.0868656481789599,0.43364517661083,0.635108921711458
,7.62165322947613,-0.777815775942818,0.434009266921471,NA
LYST,464.901298079099,-0.140170018352923,0.434045940640919,0.635556134401444
RAMP1,34.6945915902262,-0.363637611410171,0.434127745234906,0.635556134401444
UBE2G2,1162.29142331424,-0.0895286065515238,0.434151779082436,0.635556134401444
MAPKBP1,370.63764636085,0.128136621481567,0.434174606414358,0.635556134401444
RAD21-AS1,11.0727896218241,0.633005862199573,0.434175164531276,NA
COX10-AS1,36.8753146099516,-0.355665854806322,0.434181304017022,0.635556134401444
NUTM2B-AS1,128.739715036206,0.195837391709839,0.43441352612463,0.635828470954098
ZNF501,65.3580067074253,0.269472098667383,0.434822536458094,0.636298295344946
HERC5,28.7218143799713,0.424761464864551,0.434826939665646,0.636298295344946
ZNF630,76.8977929404669,0.247165250607514,0.434938762703513,0.636394300544827
